log_return,q_density,p_density,pricing_kernel,pricing_kernel_normalized
0.429642172607091,0.0540851506160694,0.0387606474269816,1.39536241539713,1.57182316475126
0.432033905611668,0.0535481025721492,0.0377834235013345,1.4172379739559,1.59646515689978
0.434425638616246,0.053039067317686,0.0368039336795685,1.44112495635569,1.62337294218745
0.436817371620823,0.0525532777475739,0.035828122582066,1.46681639896699,1.65231338388684
0.4392091046254,0.0520852458596546,0.0348628680405575,1.49400347094398,1.68293859569106
0.441600837629978,0.0516291910613962,0.0339162554779005,1.52225504655245,1.71476293071121
0.443992570634555,0.0511841481494752,0.0329966228421436,1.55119353863397,1.74736105124591
0.446384303639132,0.050755183215024,0.0321184612900028,1.58024952555315,1.78009152528642
0.44877603664371,0.0503531278858405,0.0312924385778295,1.6091148588693,1.81260723522956
0.451167769648287,0.0499938921629223,0.0305334644242863,1.63734751707891,1.84441026051294
0.453559502652864,0.049698583870893,0.029854296549552,1.66470456901919,1.87522694833866
